Entity,Code,Year,Renewables (TWh growth - equivalent)
New Zealand,NZL,2007,1.1028137
New Zealand,NZL,2008,-2.038948
New Zealand,NZL,2009,7.7807846
New Zealand,NZL,2010,4.0930405
New Zealand,NZL,2011,2.2752075
New Zealand,NZL,2012,-5.594864
New Zealand,NZL,2013,0.6770401
New Zealand,NZL,2014,5.5667343
New Zealand,NZL,2015,2.0349426
New Zealand,NZL,2016,3.1661987
New Zealand,NZL,2017,-3.1357574
New Zealand,NZL,2018,2.0977936
New Zealand,NZL,2019,-1.2808456
New Zealand,NZL,2020,-3.5124207
New Zealand,NZL,2021,0.98526764
New Zealand,NZL,2022,5.846451
Non-OECD (EI),,1966,57.724792
Non-OECD (EI),,1967,5.259033
Non-OECD (EI),,1968,94.242065
Non-OECD (EI),,1969,73.42444
Non-OECD (EI),,1970,90.67767
Non-OECD (EI),,1971,53.903442
Non-OECD (EI),,1972,55.338684
Non-OECD (EI),,1973,47.749878
Non-OECD (EI),,1974,111.52637
Non-OECD (EI),,1975,48.794556
Non-OECD (EI),,1976,91.802246
Non-OECD (EI),,1977,128.3374
Non-OECD (EI),,1978,156.67883
Non-OECD (EI),,1979,110.03552
Non-OECD (EI),,1980,136.92078
Non-OECD (EI),,1981,64.30896
Non-OECD (EI),,1982,13.840332
Non-OECD (EI),,1983,92.50183
Non-OECD (EI),,1984,187.78125
Non-OECD (EI),,1985,128.02075
Non-OECD (EI),,1986,112.875244
Non-OECD (EI),,1987,74.883545
Non-OECD (EI),,1988,152.8938
Non-OECD (EI),,1989,72.00488
Non-OECD (EI),,1990,97.99243
Non-OECD (EI),,1991,106.41748
Non-OECD (EI),,1992,36.89453
Non-OECD (EI),,1993,167.8894
Non-OECD (EI),,1994,182.22949
Non-OECD (EI),,1995,136.3689
Non-OECD (EI),,1996,-2.8198242
Non-OECD (EI),,1997,64.214355
Non-OECD (EI),,1998,164.81274
Non-OECD (EI),,1999,34.184082
Non-OECD (EI),,2000,127.704346
Non-OECD (EI),,2001,80.14258
Non-OECD (EI),,2002,69.504395
Non-OECD (EI),,2003,47.093506
Non-OECD (EI),,2004,473.62793
Non-OECD (EI),,2005,232.90479
Non-OECD (EI),,2006,256.43848
Non-OECD (EI),,2007,283.68555
Non-OECD (EI),,2008,434.41797
Non-OECD (EI),,2009,110.098145
Non-OECD (EI),,2010,526.9951
Non-OECD (EI),,2011,152.5542
Non-OECD (EI),,2012,516.9253
Non-OECD (EI),,2013,556.0459
Non-OECD (EI),,2014,542.5322
Non-OECD (EI),,2015,230.78906
Non-OECD (EI),,2016,592.4629
Non-OECD (EI),,2017,604.65234
Non-OECD (EI),,2018,789.2617
Non-OECD (EI),,2019,716.3076
Non-OECD (EI),,2020,623.5469
Non-OECD (EI),,2021,915.2793
Non-OECD (EI),,2022,992.60547
North America,,1966,47.390625
North America,,1967,91.875854
North America,,1968,19.148804
North America,,1969,129.7124
North America,,1970,19.836304
North America,,1971,72.95911
North America,,1972,85
North America,,1973,44.3385
North America,,1974,136.56042
North America,,1975,-34.731323
North America,,1976,0.91174316
North America,,1977,-156.70557
North America,,1978,219.96277
North America,,1979,36.376343
North America,,1980,8.12561
North America,,1981,25.971313
North America,,1982,113.79346
North America,,1983,97.93335
North America,,1984,54.50305
North America,,1985,-52.51233
North America,,1986,43.064087
North America,,1987,-94.75757
North America,,1988,-96.31702
North America,,1989,123.14575
North America,,1990,114.82922
North America,,1991,28.983154
North America,,1992,-54.189575
North America,,1993,112.225464
North America,,1994,-57.857178
North America,,1995,191.32227
North America,,1996,177.23486
North America,,1997,2.4899902
North America,,1998,-150.65283
North America,,1999,60.193115
North America,,2000,-85.20923
North America,,2001,-276.64172
North America,,2002,205.01233
North America,,2003,-10.887695
North America,,2004,18.881592
North America,,2005,102.112305
North America,,2006,85.84082
North America,,2007,-32.918457
North America,,2008,191.03369
North America,,2009,79.142334
North America,,2010,46.855713
North America,,2011,329.2395
North America,,2012,-39.006348
North America,,2013,130.31934
North America,,2014,56.87671
North America,,2015,52.046143
North America,,2016,232.72119
North America,,2017,244.98291
North America,,2018,38.432617
North America,,2019,65.28491
North America,,2020,160.47949
North America,,2021,158.37769
North America,,2022,328.51318
North America (EI),,1966,47.068665
North America (EI),,1967,91.97119
North America (EI),,1968,18.952026
North America (EI),,1969,129.48022
North America (EI),,1970,19.465698
North America (EI),,1971,68.087524
North America (EI),,1972,84.97632
North America (EI),,1973,43.95862
North America (EI),,1974,136.31067
North America (EI),,1975,-34.129272
North America (EI),,1976,-0.8614502
North America (EI),,1977,-157.05457
North America (EI),,1978,218.77563
North America (EI),,1979,35.32617
North America (EI),,1980,7.893799
North America (EI),,1981,25.065552
North America (EI),,1982,114.55615
North America (EI),,1983,96.48901
North America (EI),,1984,54.22534
North America (EI),,1985,-52.918945
North America (EI),,1986,41.12622
North America (EI),,1987,-95.58484
North America (EI),,1988,-97.84558
North America (EI),,1989,126.5354
North America (EI),,1990,113.87036
North America (EI),,1991,29.52246
North America (EI),,1992,-51.323975
North America (EI),,1993,114.90869
North America (EI),,1994,-55.793945
North America (EI),,1995,190.74316
North America (EI),,1996,175.86719
North America (EI),,1997,2.9816895
North America (EI),,1998,-151.99341
North America (EI),,1999,58.02417
North America (EI),,2000,-83.0708
North America (EI),,2001,-275.49072
North America (EI),,2002,204.7561
North America (EI),,2003,-11.637207
North America (EI),,2004,18.501953
North America (EI),,2005,102.72876
North America (EI),,2006,88.795654
North America (EI),,2007,-29.730713
North America (EI),,2008,191.65259
North America (EI),,2009,78.73071
North America (EI),,2010,47.117188
North America (EI),,2011,328.41602
North America (EI),,2012,-40.658447
North America (EI),,2013,128.61938
North America (EI),,2014,58.986084
North America (EI),,2015,52.457275
North America (EI),,2016,230.99658
North America (EI),,2017,241.94385
North America (EI),,2018,38.64624
North America (EI),,2019,64.75366
North America (EI),,2020,158.90112
North America (EI),,2021,155.8982
North America (EI),,2022,328.74365
North Macedonia,MKD,1991,1.055645
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,-0.9639784
North Macedonia,MKD,1994,0.5115591
North Macedonia,MKD,1995,0.31344104
North Macedonia,MKD,1996,0.14489245
North Macedonia,MKD,1997,0.14784932
North Macedonia,MKD,1998,0.5411291
North Macedonia,MKD,1999,0.90483856
North Macedonia,MKD,2000,-0.64758086
North Macedonia,MKD,2001,-1.6206218
North Macedonia,MKD,2002,0.3705021
North Macedonia,MKD,2003,1.775213
North Macedonia,MKD,2004,0.28583765
North Macedonia,MKD,2005,0.0016050339
North Macedonia,MKD,2006,0.4227047
North Macedonia,MKD,2007,-1.8390207
North Macedonia,MKD,2008,-0.48074794
North Macedonia,MKD,2009,1.1935644
North Macedonia,MKD,2010,3.1838725
North Macedonia,MKD,2011,-2.7928488
North Macedonia,MKD,2012,-1.0949779
North Macedonia,MKD,2013,1.4873707
North Macedonia,MKD,2014,-0.84926367
North Macedonia,MKD,2015,1.9743605
North Macedonia,MKD,2016,0.074435234
North Macedonia,MKD,2017,-2.0736446
North Macedonia,MKD,2018,1.7528305
North Macedonia,MKD,2019,-1.6568933
North Macedonia,MKD,2020,0.33258677
North Macedonia,MKD,2021,0.40125227
North Macedonia,MKD,2022,-0.3167677
Norway,NOR,1966,-2.0935516
Norway,NOR,1967,13.474991
Norway,NOR,1968,20.415054
Norway,NOR,1969,-8.380096
Norway,NOR,1970,1.2921906
Norway,NOR,1971,16.077164
Norway,NOR,1972,12.336548
Norway,NOR,1973,16.1156
Norway,NOR,1974,11.029572
Norway,NOR,1975,2.1674652
Norway,NOR,1976,13.611023
Norway,NOR,1977,-29.306732
Norway,NOR,1978,25.678513
Norway,NOR,1979,23.632248
Norway,NOR,1980,-15.036285
Norway,NOR,1981,27.266388
Norway,NOR,1982,-0.9906006
Norway,NOR,1983,38.999756
Norway,NOR,1984,0.6357422
Norway,NOR,1985,-10.392639
Norway,NOR,1986,-18.213074
Norway,NOR,1987,20.895874
Norway,NOR,1988,16.530975
Norway,NOR,1989,28.224915
Norway,NOR,1990,8.704315
Norway,NOR,1991,-32.572174
Norway,NOR,1992,19.387299
Norway,NOR,1993,7.647583
Norway,NOR,1994,-22.35144
Norway,NOR,1995,29.299347
Norway,NOR,1996,-52.202362
Norway,NOR,1997,17.292694
Norway,NOR,1998,17.621613
Norway,NOR,1999,17.05069
Norway,NOR,2000,60.201233
Norway,NOR,2001,-65.47522
Norway,NOR,2002,23.844238
Norway,NOR,2003,-71.039185
Norway,NOR,2004,7.7502747
Norway,NOR,2005,75.68149
Norway,NOR,2006,-48.29828
Norway,NOR,2007,39.28061
Norway,NOR,2008,13.465088
Norway,NOR,2009,-41.04831
Norway,NOR,2010,-25.497894
Norway,NOR,2011,8.902161
Norway,NOR,2012,57.66983
Norway,NOR,2013,-38.349762
Norway,NOR,2014,18.116547
Norway,NOR,2015,3.6490173
Norway,NOR,2016,13.265533
Norway,NOR,2017,0.7657471
Norway,NOR,2018,-10.062012
Norway,NOR,2019,-31.766785
Norway,NOR,2020,50.567413
Norway,NOR,2021,9.736267
Norway,NOR,2022,-34.148468
OECD (EI),,1966,127.49341
OECD (EI),,1967,60.36377
OECD (EI),,1968,70.94263
OECD (EI),,1969,114.947754
OECD (EI),,1970,77.32495
OECD (EI),,1971,108.67383
OECD (EI),,1972,121.67749
OECD (EI),,1973,12.883057
OECD (EI),,1974,274.32568
OECD (EI),,1975,4.0290527
OECD (EI),,1976,-96.30835
OECD (EI),,1977,26.445068
OECD (EI),,1978,218.80249
OECD (EI),,1979,143.24243
OECD (EI),,1980,-15.050293
OECD (EI),,1981,53.93213
OECD (EI),,1982,114.9541
OECD (EI),,1983,166.82666
OECD (EI),,1984,33.67871
OECD (EI),,1985,1.4763184
OECD (EI),,1986,2.986084
OECD (EI),,1987,25.358398
OECD (EI),,1988,52.84326
OECD (EI),,1989,-58.614746
OECD (EI),,1990,165.81372
OECD (EI),,1991,62.37671
OECD (EI),,1992,-9.777588
OECD (EI),,1993,247.63501
OECD (EI),,1994,-108.14844
OECD (EI),,1995,270.72363
OECD (EI),,1996,111.17041
OECD (EI),,1997,113.21338
OECD (EI),,1998,-70.69336
OECD (EI),,1999,66.993164
OECD (EI),,2000,62.106445
OECD (EI),,2001,-289.29736
OECD (EI),,2002,134.81885
OECD (EI),,2003,-18.828125
OECD (EI),,2004,187.39697
OECD (EI),,2005,140.16211
OECD (EI),,2006,202.70264
OECD (EI),,2007,78.197754
OECD (EI),,2008,370.58105
OECD (EI),,2009,137.49854
OECD (EI),,2010,364.813
OECD (EI),,2011,397.19434
OECD (EI),,2012,299.5786
OECD (EI),,2013,332.48047
OECD (EI),,2014,175.04639
OECD (EI),,2015,324.0752
OECD (EI),,2016,300.58447
OECD (EI),,2017,383.64062
OECD (EI),,2018,343.26953
OECD (EI),,2019,278.55762
OECD (EI),,2020,525.11426
OECD (EI),,2021,274.18652
OECD (EI),,2022,532.0967
Oceania,,1966,1.299717
Oceania,,1967,1.3801346
Oceania,,1968,3.0841293
Oceania,,1969,1.8518105
Oceania,,1970,7.2366257
Oceania,,1971,9.007477
Oceania,,1972,2.7671738
Oceania,,1973,1.8149033
Oceania,,1974,7.861847
Oceania,,1975,7.639885
Oceania,,1976,-5.7714767
Oceania,,1977,-4.499962
Oceania,,1978,6.112404
Oceania,,1979,6.6545486
Oceania,,1980,0.5806961
Oceania,,1981,2.0938492
Oceania,,1982,-6.8628845
Oceania,,1983,2.1486664
Oceania,,1984,5.2847595
Oceania,,1985,0.11756897
Oceania,,1986,7.5383453
Oceania,,1987,-1.7009125
Oceania,,1988,6.0486298
Oceania,,1989,0.21135712
Oceania,,1990,4.269356
Oceania,,1991,2.1561737
Oceania,,1992,-4.7701263
Oceania,,1993,8.860565
Oceania,,1994,5.9308014
Oceania,,1995,3.7759857
Oceania,,1996,-2.8115234
Oceania,,1997,-8.233749
Oceania,,1998,6.716339
Oceania,,1999,-4.6609344
Oceania,,2000,5.321289
Oceania,,2001,-10.352875
Oceania,,2002,10.224396
Oceania,,2003,-2.5446472
Oceania,,2004,12.96936
Oceania,,2005,-5.7317657
Oceania,,2006,2.4135742
Oceania,,2007,-1.2677307
Oceania,,2008,-5.5464935
Oceania,,2009,10.570389
Oceania,,2010,9.988144
Oceania,,2011,25.862152
Oceania,,2012,-6.878006
Oceania,,2013,14.602371
Oceania,,2014,-2.271637
Oceania,,2015,9.183624
Oceania,,2016,18.007965
Oceania,,2017,-10.569992
Oceania,,2018,28.641357
Oceania,,2019,13.254501
Oceania,,2020,19.341553
Oceania,,2021,34.399017
Oceania,,2022,40.599854
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,1.2022672
Pakistan,PAK,1968,1.5551062
Pakistan,PAK,1969,0.50965595
Pakistan,PAK,1970,-1.1238575
Pakistan,PAK,1971,2.63976
Pakistan,PAK,1972,0.58806515
Pakistan,PAK,1973,0.6534052
Pakistan,PAK,1974,0.065340996
Pakistan,PAK,1975,1.8948765
Pakistan,PAK,1976,1.2414722
Pakistan,PAK,1977,2.953393
Pakistan,PAK,1978,4.508501
Pakistan,PAK,1979,1.8818111
Pakistan,PAK,1980,1.2153339
Pakistan,PAK,1981,1.163063
Pakistan,PAK,1982,3.4369144
Pakistan,PAK,1983,4.887474
Pakistan,PAK,1984,1.3068123
Pakistan,PAK,1985,1.4374962
Pakistan,PAK,1986,-1.685791
Pakistan,PAK,1987,11.591423
Pakistan,PAK,1988,2.3391914
Pakistan,PAK,1989,0.8232956
Pakistan,PAK,1990,-1.0585213
Pakistan,PAK,1991,3.5414581
Pakistan,PAK,1992,4.9136124
Pakistan,PAK,1993,5.880657
Pakistan,PAK,1994,-1.2022667
Pakistan,PAK,1995,3.6068
Pakistan,PAK,1996,6.0636063
Pakistan,PAK,1997,-18.778885
Pakistan,PAK,1998,16.740257
Pakistan,PAK,1999,-7.6971207
Pakistan,PAK,2000,-8.711609
Pakistan,PAK,2001,1.6437798
Pakistan,PAK,2002,6.1411133
Pakistan,PAK,2003,11.996456
Pakistan,PAK,2004,4.3222733
Pakistan,PAK,2005,8.924278
Pakistan,PAK,2006,-1.8297501
Pakistan,PAK,2007,3.500023
Pakistan,PAK,2008,-12.747223
Pakistan,PAK,2009,3.464653
Pakistan,PAK,2010,2.4837646
Pakistan,PAK,2011,1.6962204
Pakistan,PAK,2012,-54.77414
Pakistan,PAK,2013,56.92032
Pakistan,PAK,2014,2.5849686
Pakistan,PAK,2015,1.9641876
Pakistan,PAK,2016,6.7527695
Pakistan,PAK,2017,-7.6622925
Pakistan,PAK,2018,0.42990875
Pakistan,PAK,2019,16.682358
Pakistan,PAK,2020,8.711128
Pakistan,PAK,2021,-4.505165
Pakistan,PAK,2022,-2.907013
Peru,PER,1966,0.597312
Peru,PER,1967,1.0083332
Peru,PER,1968,0.6860218
Peru,PER,1969,0.89005375
Peru,PER,1970,-0.4879036
Peru,PER,1971,2.9423723
Peru,PER,1972,0.44059086
Peru,PER,1973,0.99721146
Peru,PER,1974,1.4366932
Peru,PER,1975,0.74220467
Peru,PER,1976,0.89694214
Peru,PER,1977,0.6764431
Peru,PER,1978,0.407629
Peru,PER,1979,1.345026
Peru,PER,1980,0.65880394
Peru,PER,1981,2.8868618
Peru,PER,1982,1.4222126
Peru,PER,1983,-0.873724
Peru,PER,1984,1.7527885
Peru,PER,1985,2.0939846
Peru,PER,1986,1.9569569
Peru,PER,1987,2.3613548
Peru,PER,1988,-1.3454285
Peru,PER,1989,0.27711868
Peru,PER,1990,-0.14109802
Peru,PER,1991,3.0154266
Peru,PER,1992,-5.331455
Peru,PER,1993,6.162636
Peru,PER,1994,2.8351479
Peru,PER,1995,0.6370239
Peru,PER,1996,1.1266212
Peru,PER,1997,-0.2677536
Peru,PER,1998,1.6661873
Peru,PER,1999,2.207199
Peru,PER,2000,4.897396
Peru,PER,2001,3.933117
Peru,PER,2002,1.1537666
Peru,PER,2003,1.129097
Peru,PER,2004,-3.4456596
Peru,PER,2005,1.558361
Peru,PER,2006,5.109379
Peru,PER,2007,-0.23038864
Peru,PER,2008,-1.4237366
Peru,PER,2009,2.7861366
Peru,PER,2010,1.1627617
Peru,PER,2011,3.9745712
Peru,PER,2012,2.4589233
Peru,PER,2013,1.9995117
Peru,PER,2014,0.9599991
Peru,PER,2015,3.6586838
Peru,PER,2016,0.5198059
Peru,PER,2017,13.797974
Peru,PER,2018,6.276581
Peru,PER,2019,1.748764
Peru,PER,2020,-1.6009674
Peru,PER,2021,4.2204285
Peru,PER,2022,-5.611252
Philippines,PHL,1966,-0.088709354
Philippines,PHL,1967,0.4731183
Philippines,PHL,1968,0.11827946
Philippines,PHL,1969,0.2809143
Philippines,PHL,1970,0.8338704
Philippines,PHL,1971,-0.48494577
Philippines,PHL,1972,0.810215
Philippines,PHL,1973,0.49381685
Philippines,PHL,1974,-0.9551072
Philippines,PHL,1975,0.65349436
Philippines,PHL,1976,1.5465055
Philippines,PHL,1977,-2.010872
Philippines,PHL,1978,2.0666962
Philippines,PHL,1979,2.005803
Philippines,PHL,1980,5.890396
Philippines,PHL,1981,6.0205326
Philippines,PHL,1982,0.13000298
Philippines,PHL,1983,3.6716194
Philippines,PHL,1984,5.066063
Philippines,PHL,1985,2.5273018
Philippines,PHL,1986,0.32746506
Philippines,PHL,1987,-4.41943
Philippines,PHL,1988,3.936016
Philippines,PHL,1989,2.0176315
Philippines,PHL,1990,-0.6865654
Philippines,PHL,1991,-3.2553253
Philippines,PHL,1992,-2.2492523
Philippines,PHL,1993,1.6509838
Philippines,PHL,1994,4.3131123
Philippines,PHL,1995,0.569149
Philippines,PHL,1996,3.4918442
Philippines,PHL,1997,-0.8468933
Philippines,PHL,1998,1.7926521
Philippines,PHL,1999,12.969715
Philippines,PHL,2000,2.8070755
Philippines,PHL,2001,-5.7435265
Philippines,PHL,2002,-1.0906792
Philippines,PHL,2003,0.94249725
Philippines,PHL,2004,3.0345345
Philippines,PHL,2005,-1.8985329
Philippines,PHL,2006,5.7379036
Philippines,PHL,2007,-4.3736305
Philippines,PHL,2008,5.0897446
Philippines,PHL,2009,-0.78276443
Philippines,PHL,2010,-6.2640724
Philippines,PHL,2011,5.4165115
Philippines,PHL,2012,2.9245682
Philippines,PHL,2013,-1.9769592
Philippines,PHL,2014,-0.30965424
Philippines,PHL,2015,3.3586998
Philippines,PHL,2016,3.0433044
Philippines,PHL,2017,3.5587044
Philippines,PHL,2018,0.21999359
Philippines,PHL,2019,-3.2804718
Philippines,PHL,2020,-2.158722
Philippines,PHL,2021,6.8614197
Philippines,PHL,2022,4.898926
Poland,POL,1966,0.038306475
Poland,POL,1967,0.19952917
Poland,POL,1968,0.15151238
Poland,POL,1969,-0.45850134
Poland,POL,1970,2.7618616
Poland,POL,1971,-0.4632392
Poland,POL,1972,0.072983265
Poland,POL,1973,-0.01767397
Poland,POL,1974,2.0076604
Poland,POL,1975,-0.46693516
Poland,POL,1976,-1.1095433
Poland,POL,1977,1.1843419
Poland,POL,1978,-0.027318478
Poland,POL,1979,-0.4960351
Poland,POL,1980,1.6282258
Poland,POL,1981,-0.559845
Poland,POL,1982,-1.7564516
Poland,POL,1983,0.6871977
Poland,POL,1984,-0.84378386
Poland,POL,1985,1.4788971
Poland,POL,1986,-0.9885416
Poland,POL,1987,-0.22745228
Poland,POL,1988,0.07429457
Poland,POL,1989,-0.51535654
Poland,POL,1990,-0.72096825
Poland,POL,1991,0.11303854
Poland,POL,1992,0.33185482
Poland,POL,1993,-0.21579361
Poland,POL,1994,0.69254065
Poland,POL,1995,0.509408
Poland,POL,1996,0.33783627
Poland,POL,1997,0.20954323
Poland,POL,1998,1.1977487
Poland,POL,1999,-0.5415659
Poland,POL,2000,-0.052553654
Poland,POL,2001,1.3411436
Poland,POL,2002,-0.09568119
Poland,POL,2003,-1.2074108
Poland,POL,2004,2.2940493
Poland,POL,2005,2.8056154
Poland,POL,2006,1.8610201
Poland,POL,2007,3.4552164
Poland,POL,2008,7.617489
Poland,POL,2009,8.509209
Poland,POL,2010,6.747616
Poland,POL,2011,7.1408043
Poland,POL,2012,12.148567
Poland,POL,2013,-0.5201378
Poland,POL,2014,7.627594
Poland,POL,2015,6.3118668
Poland,POL,2016,-2.7573166
Poland,POL,2017,4.429947
Poland,POL,2018,-3.2989273
Poland,POL,2019,11.447105
Poland,POL,2020,5.3174057
Poland,POL,2021,8.637421
Poland,POL,2022,15.524208
Portugal,PRT,1966,3.8246975
Portugal,PRT,1967,0.5806465
Portugal,PRT,1968,-0.7514782
Portugal,PRT,1969,3.4866924
Portugal,PRT,1970,-1.7992611
Portugal,PRT,1971,0.944994
Portugal,PRT,1972,2.6128368
Portugal,PRT,1973,0.98444176
Portugal,PRT,1974,1.423521
Portugal,PRT,1975,-4.014246
Portugal,PRT,1976,-4.818348
Portugal,PRT,1977,15.327013
Portugal,PRT,1978,2.4922752
Portugal,PRT,1979,1.2717056
Portugal,PRT,1980,-9.25889
Portugal,PRT,1981,-8.887514
Portugal,PRT,1982,5.7582664
Portugal,PRT,1983,3.4334679
Portugal,PRT,1984,5.03899
Portugal,PRT,1985,3.3023643
Portugal,PRT,1986,-6.2574196
Portugal,PRT,1987,1.9154072
Portugal,PRT,1988,9.231668
Portugal,PRT,1989,-18.933939
Portugal,PRT,1990,9.968058
Portugal,PRT,1991,0.045612335
Portugal,PRT,1992,-12.757147
Portugal,PRT,1993,11.586279
Portugal,PRT,1994,6.475502
Portugal,PRT,1995,-6.650469
Portugal,PRT,1996,18.922987
Portugal,PRT,1997,-4.5950317
Portugal,PRT,1998,-0.23664093
Portugal,PRT,1999,-16.24638
Portugal,PRT,2000,12.511517
Portugal,PRT,2001,8.228214
Portugal,PRT,2002,-17.775425
Portugal,PRT,2003,22.945263
Portugal,PRT,2004,-15.775623
Portugal,PRT,2005,-11.869484
Portugal,PRT,2006,21.806042
Portugal,PRT,2007,2.0517578
Portugal,PRT,2008,-4.5246124
Portugal,PRT,2009,11.084297
Portugal,PRT,2010,29.055916
Portugal,PRT,2011,-12.236778
Portugal,PRT,2012,-13.658501
Portugal,PRT,2013,27.250587
Portugal,PRT,2014,5.246399
Portugal,PRT,2015,-18.94249
Portugal,PRT,2016,19.962334
Portugal,PRT,2017,-26.466827
Portugal,PRT,2018,17.948204
Portugal,PRT,2019,-5.4067917
Portugal,PRT,2020,6.919426
Portugal,PRT,2021,4.570183
Portugal,PRT,2022,-14.098
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Romania,ROU,1966,0.08870959
Romania,ROU,1967,1.3040321
Romania,ROU,1968,0.25430155
Romania,ROU,1969,1.9368277
Romania,ROU,1970,1.6440859
Romania,ROU,1971,5.091936
Romania,ROU,1972,8.421504
Romania,ROU,1973,0.6032257
Romania,ROU,1974,2.7470436
Romania,ROU,1975,2.6169357
Romania,ROU,1976,-3.708065
Romania,ROU,1977,3.6607533
Romania,ROU,1978,3.7524185
Romania,ROU,1979,2.143818
Romania,ROU,1980,3.838169
Romania,ROU,1981,0.2957039
Romania,ROU,1982,-2.611023
Romania,ROU,1983,-5.369894
Romania,ROU,1984,3.8086033
Romania,ROU,1985,4.1013412
Romania,ROU,1986,-5.6271477
Romania,ROU,1987,1.1798401
Romania,ROU,1988,10.547577
Romania,ROU,1989,-3.2467728
Romania,ROU,1990,-6.697521
Romania,ROU,1991,9.388382
Romania,ROU,1992,-8.533398
Romania,ROU,1993,3.154873
Romania,ROU,1994,0.81884766
Romania,ROU,1995,10.784138
Romania,ROU,1996,-2.773655
Romania,ROU,1997,5.221672
Romania,ROU,1998,4.051075
Romania,ROU,1999,-1.7767792
Romania,ROU,2000,-10.384945
Romania,ROU,2001,0.14222336
Romania,ROU,2002,3.0045853
Romania,ROU,2003,-8.382877
Romania,ROU,2004,9.135166
Romania,ROU,2005,10.282665
Romania,ROU,2006,-5.634289
Romania,ROU,2007,-6.501087
Romania,ROU,2008,3.9042053
Romania,ROU,2009,-4.372406
Romania,ROU,2010,12.444084
Romania,ROU,2011,-10.465626
Romania,ROU,2012,-4.212448
Romania,ROU,2013,13.322109
Romania,ROU,2014,13.277634
Romania,ROU,2015,3.0154724
Romania,ROU,2016,2.6801605
Romania,ROU,2017,-7.25264
Romania,ROU,2018,4.8590927
Romania,ROU,2019,-3.4194489
Romania,ROU,2020,0.43698883
Romania,ROU,2021,3.9912872
Romania,ROU,2022,-8.657555
Russia,RUS,1986,13.616974
Russia,RUS,1987,-5.331787
Russia,RUS,1988,-4.743744
Russia,RUS,1989,-3.5414429
Russia,RUS,1990,21.250305
Russia,RUS,1991,3.691101
Russia,RUS,1992,13.30011
Russia,RUS,1993,5.0028076
Russia,RUS,1994,4.8427734
Russia,RUS,1995,0.9674072
Russia,RUS,1996,-64.90036
Russia,RUS,1997,9.240234
Russia,RUS,1998,3.1461182
Russia,RUS,1999,5.899872
Russia,RUS,2000,10.6605835
Russia,RUS,2001,25.808899
Russia,RUS,2002,-37.34854
Russia,RUS,2003,-21.346802
Russia,RUS,2004,54.99948
Russia,RUS,2005,-11.987457
Russia,RUS,2006,-1.0525513
Russia,RUS,2007,7.4743958
Russia,RUS,2008,-37.569946
Russia,RUS,2009,23.461945
Russia,RUS,2010,-24.298798
Russia,RUS,2011,-12.224121
Russia,RUS,2012,-1.7698975
Russia,RUS,2013,45.47934
Russia,RUS,2014,-23.137787
Russia,RUS,2015,-16.931122
Russia,RUS,2016,42.45758
Russia,RUS,2017,-0.6642761
Russia,RUS,2018,12.400024
Russia,RUS,2019,9.725891
Russia,RUS,2020,51.2099
Russia,RUS,2021,9.058044
Russia,RUS,2022,-40.59247
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
